track_title,track_n,lyric,line,section,album_name
I Almost Do (Taylor's Version),7,"That I can't say ""Hello"" to you",21,3,Red
I Almost Do (Taylor's Version),7,And risk another goodbye,22,3,Red
I Almost Do (Taylor's Version),7,And I just wanna tell you,23,4,Red
I Almost Do (Taylor's Version),7,It takes everything in me not to call you,24,4,Red
I Almost Do (Taylor's Version),7,And I wish I could run to you,25,4,Red
I Almost Do (Taylor's Version),7,And I hope you know that every time I don't,26,4,Red
I Almost Do (Taylor's Version),7,I almost do,27,4,Red
I Almost Do (Taylor's Version),7,I almost do,28,4,Red
I Almost Do (Taylor's Version),7,"Oh, we made quite a mess, babe",29,5,Red
I Almost Do (Taylor's Version),7,It's probably better off this way,30,5,Red
I Almost Do (Taylor's Version),7,"And I confess, babe",31,5,Red
I Almost Do (Taylor's Version),7,In my dreams you're touching my face,32,5,Red
I Almost Do (Taylor's Version),7,And asking me if I wanna try again with you,33,5,Red
I Almost Do (Taylor's Version),7,And I almost do,34,5,Red
I Almost Do (Taylor's Version),7,And I just wanna tell you,35,6,Red
I Almost Do (Taylor's Version),7,"It takes everything in me, not to call you",36,6,Red
I Almost Do (Taylor's Version),7,And I wish I could run to you,37,6,Red
I Almost Do (Taylor's Version),7,And I hope you know that every time I don't,38,6,Red
I Almost Do (Taylor's Version),7,I almost do,39,6,Red
I Almost Do (Taylor's Version),7,I almost do,40,6,Red
I Almost Do (Taylor's Version),7,Uh-uh-uh,41,6,Red
I Almost Do (Taylor's Version),7,I bet,42,7,Red
I Almost Do (Taylor's Version),7,This time of night you're still up,43,7,Red
I Almost Do (Taylor's Version),7,I bet,44,7,Red
I Almost Do (Taylor's Version),7,You're tired from a long hard week,45,7,Red
I Almost Do (Taylor's Version),7,I bet,46,7,Red
I Almost Do (Taylor's Version),7,You're sittin' in your chair by the window,47,7,Red
I Almost Do (Taylor's Version),7,Looking out at the city,48,7,Red
I Almost Do (Taylor's Version),7,And I hope,49,7,Red
I Almost Do (Taylor's Version),7,Sometimes you wonder 'bout me,50,7,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"I remember when we broke up, the first time",1,1,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"Saying, ""this is it, I've had enough""",2,1,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"'Cause like, we hadn't seen each other in a month",3,1,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,When you said you needed space (what?),4,1,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,Then you come around again and say,5,1,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"""Baby, I miss you and I swear I'm gonna change, trust me""",6,1,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,Remember how that lasted for a day?,7,1,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"I say, ""I hate you,"" we break up, you call me, ""I love you""",8,1,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"Ooh, ooh, ooh",9,2,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,We called it off again last night,10,2,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"But ooh, ooh, ooh",11,2,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"This time, I'm telling you, I'm telling you",12,2,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"We are never ever, ever getting back together",13,3,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"We are never ever, ever getting back together",14,3,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"You go talk to your friends, talk to my friends, talk to me",15,3,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"But we are never ever, ever, ever getting back together",16,3,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"Like, ever",17,3,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,I'm really gonna miss you picking fights,18,4,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"And me falling for it, screaming that I'm right",19,4,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,And you would hide away and find your peace of mind,20,4,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,With some indie record that's much cooler than mine,21,4,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"Ooh, ooh, ooh",22,5,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,You called me up again tonight,23,5,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"But ooh, ooh, ooh",24,5,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"This time, I'm telling you, I'm telling you",25,5,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"We are never ever, ever getting back together",26,6,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"We are never ever, ever getting back together",27,6,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,You go talk to your friends,28,6,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"Talk to my friends, talk to me (talk to me)",29,6,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"But we are never ever, ever, ever getting back together",30,6,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"Ooh, ooh, ooh, yeah",31,7,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"Ooh, ooh, ooh, yeah",32,7,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"Ooh, ooh, ooh, yeah",33,7,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,Oh,34,7,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"I used to think that we were forever ever, ever",35,8,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"And I used to say, ""never say never""",36,8,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"Ah, so he calls me up and he's like, ""I still love you""",37,8,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"And I'm like, I'm just, I mean this is exhausting, you know?",38,8,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"Like we are never getting back together, like, ever",39,8,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"(No) we are never ever, ever getting back together",40,9,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"We are never ever, ever getting back together",41,9,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"You go talk to your friends, talk to my friends, talk to me",42,9,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"But we are never, ever, ever, ever getting back together",43,9,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"(We) ooh, ooh, ooh",44,9,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"Ooh, ooh, ooh (getting back together)",45,9,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"(We) ooh, ooh, ooh",46,9,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,Oh (getting back together),47,9,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,You go talk to your friends,48,10,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"Talk to my friends, talk to me (talk to me)",49,10,Red
We Are Never Ever Getting Back Together (Taylor's Version),8,"But we are never ever, ever, ever getting back together",50,10,Red
Stay Stay Stay (Taylor's Version),9,I'm pretty sure we almost broke up last night,1,1,Red
Stay Stay Stay (Taylor's Version),9,I threw my phone across the room at you,2,1,Red
Stay Stay Stay (Taylor's Version),9,I was expecting some dramatic turn away,3,1,Red
Stay Stay Stay (Taylor's Version),9,But you stayed,4,1,Red
Stay Stay Stay (Taylor's Version),9,This morning I said we should talk about it,5,1,Red
Stay Stay Stay (Taylor's Version),9,'Cause I read you should never leave a fight unresolved,6,1,Red
Stay Stay Stay (Taylor's Version),9,That's when you came in wearing a football helmet,7,1,Red
Stay Stay Stay (Taylor's Version),9,"And said, ""Okay, let's talk""",8,1,Red
Stay Stay Stay (Taylor's Version),9,And I said,9,1,Red
Stay Stay Stay (Taylor's Version),9,"Stay, stay, stay",10,2,Red
Stay Stay Stay (Taylor's Version),9,"I've been loving you for quite some time, time, time",11,2,Red
Stay Stay Stay (Taylor's Version),9,"You think that it's funny when I'm mad, mad, mad",12,2,Red
Stay Stay Stay (Taylor's Version),9,But I think that it's best if we both stay,13,2,Red
Stay Stay Stay (Taylor's Version),9,"Before you, I'd only dated self indulgent takers",14,3,Red
Stay Stay Stay (Taylor's Version),9,Who took all of their problems out on me,15,3,Red
Stay Stay Stay (Taylor's Version),9,But you carry my groceries and now I'm always laughing,16,3,Red
Stay Stay Stay (Taylor's Version),9,"And I love you, because you have given me no choice but to",17,3,Red
Stay Stay Stay (Taylor's Version),9,"Stay, stay, stay",18,4,Red
Stay Stay Stay (Taylor's Version),9,"I've been loving you for quite some time, time, time",19,4,Red
Stay Stay Stay (Taylor's Version),9,"You think that it's funny when I'm mad, mad, mad",20,4,Red
Stay Stay Stay (Taylor's Version),9,But I think that it's best if we both stay,21,4,Red
Stay Stay Stay (Taylor's Version),9,"Stay, stay, stay",22,4,Red
Stay Stay Stay (Taylor's Version),9,You took the time to memorize me,23,5,Red
Stay Stay Stay (Taylor's Version),9,"My fears, my hopes and dreams",24,5,Red
Stay Stay Stay (Taylor's Version),9,I just like hanging out with you,25,5,Red
Stay Stay Stay (Taylor's Version),9,All the time,26,5,Red
Stay Stay Stay (Taylor's Version),9,All those times that you didn't leave,27,5,Red
Stay Stay Stay (Taylor's Version),9,It's been occurring to me,28,5,Red
Stay Stay Stay (Taylor's Version),9,I'd like to hang out with you,29,5,Red
Stay Stay Stay (Taylor's Version),9,For my whole life,30,5,Red
Stay Stay Stay (Taylor's Version),9,Stay,31,6,Red
Stay Stay Stay (Taylor's Version),9,And I'll be loving you for quite some time,32,6,Red
Stay Stay Stay (Taylor's Version),9,"No one else is gonna love me when I get mad, mad, mad",33,6,Red
Stay Stay Stay (Taylor's Version),9,"So I think that it's best if we both stay, stay, stay",34,6,Red
Stay Stay Stay (Taylor's Version),9,"Stay, stay, stay",35,6,Red
Stay Stay Stay (Taylor's Version),9,"Stay, stay, stay",36,7,Red
Stay Stay Stay (Taylor's Version),9,"I've been loving you for quite some time, time, time",37,7,Red
Stay Stay Stay (Taylor's Version),9,"You think that it's funny when I'm mad, mad, mad",38,7,Red
Stay Stay Stay (Taylor's Version),9,But I think that it's best if we both stay,39,7,Red
Stay Stay Stay (Taylor's Version),9,"Stay, stay, stay, stay, stay",40,7,Red
Stay Stay Stay (Taylor's Version),9,"Stay, stay, stay",41,8,Red
Stay Stay Stay (Taylor's Version),9,"I've been loving you for quite some time, time, time",42,8,Red
Stay Stay Stay (Taylor's Version),9,"You think that it's funny when I'm mad, mad, mad",43,8,Red
Stay Stay Stay (Taylor's Version),9,I think that it's best if we both stay,44,8,Red
Stay Stay Stay (Taylor's Version),9,"""That's so fun""",45,9,Red
The Last Time (Taylor's Version),10,Find myself at your door,1,1,Red
The Last Time (Taylor's Version),10,Just like all those times before,2,1,Red
The Last Time (Taylor's Version),10,I'm not sure how I got there,3,1,Red
The Last Time (Taylor's Version),10,"All roads, they lead me here",4,1,Red
The Last Time (Taylor's Version),10,I imagine you are home,5,1,Red
The Last Time (Taylor's Version),10,"In your room, all alone",6,1,Red
The Last Time (Taylor's Version),10,And you open your eyes into mine,7,1,Red
The Last Time (Taylor's Version),10,And everything feels better,8,1,Red
The Last Time (Taylor's Version),10,And right before your eyes,9,2,Red
The Last Time (Taylor's Version),10,I'm breaking,10,2,Red
The Last Time (Taylor's Version),10,"No past, no reasons why",11,2,Red
The Last Time (Taylor's Version),10,Just you and me,12,2,Red
The Last Time (Taylor's Version),10,This is the last time I'm asking you this,13,3,Red
The Last Time (Taylor's Version),10,Put my name at the top of your list,14,3,Red
The Last Time (Taylor's Version),10,This is the last time I'm asking you why,15,3,Red
The Last Time (Taylor's Version),10,"You break my heart in the blink of an eye, eye, eye",16,3,Red
The Last Time (Taylor's Version),10,You find yourself at my door,17,4,Red
The Last Time (Taylor's Version),10,Just like all those times before,18,4,Red
The Last Time (Taylor's Version),10,You wear your best apology,19,4,Red
The Last Time (Taylor's Version),10,But I was there to watch you leave,20,4,Red
The Last Time (Taylor's Version),10,And all the times I let you in,21,4,Red
The Last Time (Taylor's Version),10,Just for you to go again,22,4,Red
The Last Time (Taylor's Version),10,Disappear when you come back,23,4,Red
The Last Time (Taylor's Version),10,Everything is better,24,4,Red
The Last Time (Taylor's Version),10,And right before your eyes,25,5,Red
The Last Time (Taylor's Version),10,I'm aching,26,5,Red
The Last Time (Taylor's Version),10,"Run fast, nowhere to hide",27,5,Red
The Last Time (Taylor's Version),10,Just you and me,28,5,Red
The Last Time (Taylor's Version),10,This is the last time I'm asking you this,29,6,Red
The Last Time (Taylor's Version),10,Put my name at the top of your list,30,6,Red
The Last Time (Taylor's Version),10,This is the last time I'm asking you why,31,6,Red
The Last Time (Taylor's Version),10,"You break my heart in the blink of an eye, eye, eye",32,6,Red
The Last Time (Taylor's Version),10,This is the last time you tell me I've got it wrong,33,7,Red
The Last Time (Taylor's Version),10,This is the last time I say it's been you all along,34,7,Red
The Last Time (Taylor's Version),10,This is the last time I let you in my door,35,7,Red
The Last Time (Taylor's Version),10,"This is the last time, I won't hurt you anymore",36,7,Red
The Last Time (Taylor's Version),10,Oh-oh oh-oh oh-oh oh-oh,37,7,Red
The Last Time (Taylor's Version),10,Oh-oh oh-oh oh-oh oh-oh,38,7,Red
The Last Time (Taylor's Version),10,This is the last time I'm asking you this,39,8,Red
The Last Time (Taylor's Version),10,Put my name at the top of your list,40,8,Red
The Last Time (Taylor's Version),10,This is the last time I'm asking you why,41,8,Red
The Last Time (Taylor's Version),10,You break my heart in the blink of an eye,42,8,Red
The Last Time (Taylor's Version),10,This is the last time I'm asking you this,43,9,Red
The Last Time (Taylor's Version),10,(This is the last time I'm asking you this),44,9,Red
The Last Time (Taylor's Version),10,Put my name at the top of your list,45,9,Red
The Last Time (Taylor's Version),10,(Put my name at the top of your list),46,9,Red
The Last Time (Taylor's Version),10,This is the last time I'm asking you why,47,9,Red
The Last Time (Taylor's Version),10,(This is the last time I'm asking you why),48,9,Red
The Last Time (Taylor's Version),10,You break my heart in the blink of an eye,49,9,Red
The Last Time (Taylor's Version),10,(You break my heart),50,9,Red
The Last Time (Taylor's Version),10,This is the last time I'm asking you,51,10,Red
The Last Time (Taylor's Version),10,Last time I'm asking you,52,10,Red
The Last Time (Taylor's Version),10,Last time I'm asking you this,53,10,Red
The Last Time (Taylor's Version),10,This is the last time I'm asking you,54,10,Red
The Last Time (Taylor's Version),10,Last time I'm asking you,55,10,Red
The Last Time (Taylor's Version),10,Last time I'm asking you this,56,10,Red
The Last Time (Taylor's Version),10,This is the last time I'm asking you,57,10,Red
The Last Time (Taylor's Version),10,Last time I'm asking you,58,10,Red
The Last Time (Taylor's Version),10,Last time I'm asking you this,59,10,Red
The Last Time (Taylor's Version),10,This is the last time I'm asking you,60,10,Red
The Last Time (Taylor's Version),10,Last time I'm asking you,61,10,Red
The Last Time (Taylor's Version),10,Last time I'm asking you this,62,10,Red
Holy Ground (Taylor's Version),11,I was reminiscing just the other day,1,1,Red
Holy Ground (Taylor's Version),11,"While having coffee all alone and Lord, it took me away",2,1,Red
Holy Ground (Taylor's Version),11,Back to a first-glance feeling on New York time,3,1,Red
Holy Ground (Taylor's Version),11,Back when you fit in my poems like a perfect rhyme,4,1,Red
